"Restaurant ","Food Category ","Item_Name ","Item Description 2013 ","Servings Per Item 2013 ","Serving Size 2013 ","Serving Size Unit 2013 ","Servings Size Text 2013 ","Calories 2013 ","Total Fat (g) 2013 ","Saturated Fat (g) 2013 ","Trans Fat (g) 2013 ","Cholesterol (mg) 2013 ","Sodium (mg) 2013 ","Potassium (mg) 2013 ","Carbohydrates (g) 2013 ","Fiber (g) 2013 ","Sugar (g) 2013 ","Protein (g) 2013 "
Starbucks,Beverages,"White Chocolate Mocha w/ Whole Milk, Grande","White Chocolate Mocha w/ White Chocolate Flavored Sauce & Whole Milk w/out Whipped Cream, Espresso Beverages, Grande, 16 fl oz",,16,"fl oz",,430,15,10,0,30,0,"=""-""",61,0,58,14
Starbucks,Beverages,"White Chocolate Mocha w/ Whole Milk, Short","White Chocolate Mocha w/ White Chocolate Flavored Sauce & Whole Milk w/out Whipped Cream, Espresso Beverages, Short, 8 fl oz",,8,"fl oz",,220,8,5,0,15,0,"=""-""",31,0,29,7
Starbucks,Beverages,"White Chocolate Mocha w/ Whole Milk, Tall","White Chocolate Mocha w/ White Chocolate Flavored Sauce & Whole Milk w/out Whipped Cream, Espresso Beverages, Tall, 12 fl oz",,12,"fl oz",,330,12,8,0,25,0,"=""-""",46,0,44,11
Starbucks,Beverages,"White Chocolate Mocha w/ Whole Milk, Venti","White Chocolate Mocha w/ White Chocolate Flavored Sauce & Whole Milk w/out Whipped Cream, Espresso Beverages, Venti, 20 fl oz",,20,"fl oz",,550,20,13,0,40,0,"=""-""",77,0,74,18
Starbucks,Beverages,"White Hot Chocolate w/ 2% Milk & Whipped Cream, Grande","White Hot Chocolate w/ White Chocolate, 2% Milk & Whipped Cream, Grande, 16 fl oz",,16,"fl oz",,490,19,12,0,55,0,"=""-""",64,0,62,16
Starbucks,Beverages,"White Hot Chocolate w/ 2% Milk & Whipped Cream, Short","White Hot Chocolate w/ White Chocolate, 2% Milk & Whipped Cream, Short, 8 fl oz",,8,"fl oz",,260,11,7,0,35,0,"=""-""",32,0,31,8
Starbucks,Beverages,"White Hot Chocolate w/ 2% Milk & Whipped Cream, Tall","White Hot Chocolate w/ White Chocolate, 2% Milk & Whipped Cream, Tall, 12 fl oz",,12,"fl oz",,380,15,10,0,45,0,"=""-""",48,0,47,12
Starbucks,Beverages,"White Hot Chocolate w/ 2% Milk & Whipped Cream, Venti","White Hot Chocolate w/ White Chocolate, 2% Milk & Whipped Cream, Venti, 20 fl oz",,20,"fl oz",,600,23,14,0,65,0,"=""-""",80,0,78,20
Starbucks,Beverages,"White Hot Chocolate w/ 2% Milk, Grande","White Hot Chocolate w/ White Chocolate & 2% Milk w/out Whipped Cream, Grande, 16 fl oz",,16,"fl oz",,420,12,8,0,30,0,"=""-""",62,0,61,16
Starbucks,Beverages,"White Hot Chocolate w/ 2% Milk, Short","White Hot Chocolate w/ White Chocolate & 2% Milk w/out Whipped Cream, Short, 8 fl oz",,8,"fl oz",,210,6,4,0,15,0,"=""-""",31,0,30,8
Starbucks,Beverages,"White Hot Chocolate w/ 2% Milk, Tall","White Hot Chocolate w/ White Chocolate & 2% Milk w/out Whipped Cream, Tall, 12 fl oz",,12,"fl oz",,310,9,6,0,25,0,"=""-""",47,0,46,12
Starbucks,Beverages,"White Hot Chocolate w/ 2% Milk, Venti","White Hot Chocolate w/ White Chocolate & 2% Milk w/out Whipped Cream, Venti, 20 fl oz",,20,"fl oz",,520,16,10,0,40,0,"=""-""",78,0,76,20
Starbucks,Beverages,"White Hot Chocolate w/ Nonfat Milk & Whipped Cream, Grande","White Hot Chocolate w/ White Chocolate, Nonfat Milk & Whipped Cream, Chocolate Beverages, Grande, 16 fl oz",,16,"fl oz",,430,13,9,0,35,0,"=""-""",64,0,63,16
Starbucks,Beverages,"White Hot Chocolate w/ Nonfat Milk & Whipped Cream, Short","White Hot Chocolate w/ White Chocolate, Nonfat Milk & Whipped Cream, Chocolate Beverages, Short, 8 fl oz",,8,"fl oz",,230,8,5,0,25,0,"=""-""",33,0,32,8
Starbucks,Beverages,"White Hot Chocolate w/ Nonfat Milk & Whipped Cream, Tall","White Hot Chocolate w/ White Chocolate, Nonfat Milk & Whipped Cream, Chocolate Beverages, Tall, 12 fl oz",,12,"fl oz",,330,10,7,0,30,0,"=""-""",49,0,47,12
Starbucks,Beverages,"White Hot Chocolate w/ Nonfat Milk & Whipped Cream, Venti","White Hot Chocolate w/ White Chocolate, Nonfat Milk & Whipped Cream, Chocolate Beverages, Venti, 20 fl oz",,20,"fl oz",,530,14,10,0,35,0,"=""-""",80,0,78,20
Starbucks,Beverages,"White Hot Chocolate w/ Nonfat Milk, Grande","White Hot Chocolate w/ White Chocolate & Nonfat Milk w/out Whipped Cream, Chocolate Beverages, Grande, 16 fl oz",,16,"fl oz",,360,6,4.5,0,10,0,"=""-""",62,0,61,16
Starbucks,Beverages,"White Hot Chocolate w/ Nonfat Milk, Short","White Hot Chocolate w/ White Chocolate & Nonfat Milk w/out Whipped Cream, Chocolate Beverages, Short, 8 fl oz",,8,"fl oz",,180,3,2.5,0,"=""<5""",0,"=""-""",31,0,31,8
Starbucks,Beverages,"White Hot Chocolate w/ Nonfat Milk, Tall","White Hot Chocolate w/ White Chocolate & Nonfat Milk w/out Whipped Cream, Chocolate Beverages, Tall, 12 fl oz",,12,"fl oz",,270,4.5,3.5,0,"=""<5""",0,"=""-""",47,0,46,12
Starbucks,Beverages,"White Hot Chocolate w/ Nonfat Milk, Venti","White Hot Chocolate w/ White Chocolate & Nonfat Milk w/out Whipped Cream, Chocolate Beverages, Venti, 20 fl oz",,20,"fl oz",,450,7,6,0,10,0,"=""-""",78,0,77,20
Starbucks,Beverages,"White Hot Chocolate w/ Soy & Whipped Cream, Grande","White Hot Chocolate w/ White Chocolate, Soy & Whipped Cream, Grande, 16 fl oz",,16,"fl oz",,490,18,9,0,30,0,"=""-""",68,1,63,14
Starbucks,Beverages,"White Hot Chocolate w/ Soy & Whipped Cream, Short","White Hot Chocolate w/ White Chocolate, Soy & Whipped Cream, Short, 8 fl oz",,8,"fl oz",,260,11,6,0,20,0,"=""-""",35,1,32,7
Starbucks,Beverages,"White Hot Chocolate w/ Soy & Whipped Cream, Tall","White Hot Chocolate w/ White Chocolate, Soy & Whipped Cream, Tall, 12 fl oz",,12,"fl oz",,380,14,8,0,25,0,"=""-""",52,1,48,11
Starbucks,Beverages,"White Hot Chocolate w/ Soy & Whipped Cream, Venti","White Hot Chocolate w/ White Chocolate, Soy & Whipped Cream, Venti, 20 fl oz",,20,"fl oz",,590,21,11,0,30,0,"=""-""",85,2,79,17
Starbucks,Beverages,"White Hot Chocolate w/ Soy, Grande","White Hot Chocolate w/ White Chocolate & Soy w/out Whipped Cream, Grande, 16 fl oz",,16,"fl oz",,410,11,5,0,0,0,"=""-""",66,1,61,13
Starbucks,Beverages,"White Hot Chocolate w/ Soy, Short","White Hot Chocolate w/ White Chocolate & Soy w/out Whipped Cream, Short, 8 fl oz",,8,"fl oz",,210,5,2.5,0,0,0,"=""-""",33,1,31,7
Starbucks,Beverages,"White Hot Chocolate w/ Soy, Tall","White Hot Chocolate w/ White Chocolate & Soy w/out Whipped Cream, Tall, 12 fl oz",,12,"fl oz",,310,8,4,0,0,0,"=""-""",50,1,46,10
Starbucks,Beverages,"White Hot Chocolate w/ Soy, Venti","White Hot Chocolate w/ White Chocolate & Soy w/out Whipped Cream, Venti, 20 fl oz",,20,"fl oz",,520,14,6,0,"=""<5""",0,"=""-""",83,2,77,17
Starbucks,Beverages,"White Hot Chocolate w/ Whole Milk & Whipped Cream, Grande","White Hot Chocolate w/ White Chocolate, Whole Milk & Whipped Cream, Chocolate Beverages, Grande, 16 fl oz",,16,"fl oz",,520,24,15,0.5,60,0,"=""-""",64,0,62,15
Starbucks,Beverages,"White Hot Chocolate w/ Whole Milk & Whipped Cream, Short","White Hot Chocolate w/ White Chocolate, Whole Milk & Whipped Cream, Chocolate Beverages, Short, 8 fl oz",,8,"fl oz",,280,13,9,0,35,0,"=""-""",32,0,31,8
Starbucks,Beverages,"White Hot Chocolate w/ Whole Milk & Whipped Cream, Tall","White Hot Chocolate w/ White Chocolate, Whole Milk & Whipped Cream, Chocolate Beverages, Tall, 12 fl oz",,12,"fl oz",,410,19,12,0,50,0,"=""-""",48,0,47,12
Starbucks,Beverages,"White Hot Chocolate w/ Whole Milk & Whipped Cream, Venti","White Hot Chocolate w/ White Chocolate, Whole Milk & Whipped Cream, Venti, 20 fl oz",,20,"fl oz",,640,28,18,0.5,70,0,"=""-""",80,0,78,20
Starbucks,Beverages,"White Hot Chocolate w/ Whole Milk, Grande","White Hot Chocolate w/ White Chocolate & Whole Milk w/out Whipped Cream, Chocolate Beverages, Grande, 16 fl oz",,16,"fl oz",,450,17,11,0,35,0,"=""-""",62,0,61,15
Starbucks,Beverages,"White Hot Chocolate w/ Whole Milk, Short","White Hot Chocolate w/ White Chocolate & Whole Milk w/out Whipped Cream, Chocolate Beverages, Short, 8 fl oz",,8,"fl oz",,230,8,5,0,20,0,"=""-""",31,0,30,8
Starbucks,Beverages,"White Hot Chocolate w/ Whole Milk, Tall","White Hot Chocolate w/ White Chocolate & Whole Milk w/out Whipped Cream, Chocolate Beverages, Tall, 12 fl oz",,12,"fl oz",,340,13,8,0,30,0,"=""-""",47,0,46,11
Starbucks,Beverages,"White Hot Chocolate w/ Whole Milk, Venti","White Hot Chocolate w/ White Chocolate & Whole Milk w/out Whipped Cream, Chocolate Beverages, Venti, 20 fl oz",,20,"fl oz",,570,21,14,0,45,0,"=""-""",78,0,76,19
Starbucks,Desserts,"Apple Pie","Apple Pie, Starbucks Petites",,48,g,,180,7,4.5,0,25,95,"=""-""",27,"=""<1""",16,2
Starbucks,Desserts,"Birthday Cake Pop","Birthday Cake Pop, Starbucks Petites",,43,g,,170,9,5,0,10,85,"=""-""",22,0,18,1
Starbucks,Desserts,"Cheesecake Brownie","Cheesecake Brownie, Bakery",,80,g,,300,18,10,0,80,160,"=""-""",32,2,23,4
Starbucks,Desserts,"Cherry Pie","Cherry Pie, Starbucks Petites",,48,g,,170,7,5,0,25,95,"=""-""",24,"=""<1""",12,2
Starbucks,Desserts,"Chocolate Chunk Cookie","Chocolate Chunk Cookie, Bakery",,85,g,,380,17,10,0,65,230,"=""-""",51,2,34,4
Starbucks,Desserts,"Double Chocolate Brownie","Double Chocolate Brownie, Bakery",,92,g,,410,24,7,0,95,75,"=""-""",46,3,30,6
Starbucks,Desserts,"Ginger Molasses Cookie","Ginger Molasses Cookie, Bakery",,84,g,,360,12,6,0,0,340,"=""-""",58,1,29,3
Starbucks,Desserts,"Marshmallow Dream Bar","Marshmallow Dream Bar, Bakery",,57,g,,210,4,2.5,0,10,250,"=""-""",43,0,15,1
Starbucks,Desserts,"Outrageous Oatmeal Cookie","Outrageous Oatmeal Cookie, Bakery",,89,g,,370,14,8,0,65,170,"=""-""",56,3,36,5
Starbucks,Desserts,"Raspberry Truffle Cake Pop","Raspberry Truffle Cake Pop, Starbucks Petites",,43,g,,160,8,4.5,0,15,80,"=""-""",24,1,18,2
Starbucks,Desserts,"Salted Caramel Cake Pop","Salted Caramel Cake Pop, Starbucks Petites",,46,g,,180,8,5,0,10,110,"=""-""",25,0,20,2
Starbucks,Entrees,"Cheese & Fruit, Bistro Box","Cheese & Fruit, Bistro Box",,150,g,,480,28,10,0.5,50,470,"=""-""",39,6,18,18
Starbucks,Entrees,"Chicken & Hummus, Bistro Box","Chicken & Hummus, Bistro Box",,193,g,,260,7,1,0,40,590,"=""-""",25,5,2,20
Starbucks,Entrees,"Greek Yogurt w/ Honey Parfait","Greek Yogurt w/ Honey Parfait, Yogurt & Fruit",,173,g,,300,12,6,0,30,100,"=""-""",44,1,32,8
Starbucks,Entrees,"Peach Raspberry Yogurt Parfait","Peach Raspberry Yogurt Parfait, Yogurt & Fruit",,230,g,,280,3.5,0.5,0,"=""<5""",160,"=""-""",54,3,31,8
Starbucks,Entrees,"Protein Bistro Box","Protein, Bistro Box",,193,g,,380,19,6,0,225,470,"=""-""",37,5,19,13
Starbucks,Entrees,"Seasonal Harvest Fruit Blend","Seasonal Harvest Fruit Blend, Yogurt & Fruit",,170,g,,90,0,0,0,0,0,"=""-""",24,4,19,1
Starbucks,Entrees,"=""Steel-Cut Oatmeal w/ Old-Fashioned Rolled Oats""","=""Steel-Cut Oatmeal w/ Old-Fashioned Rolled Oats, Hot Breakfast; Choice of Adding Topping: Blueberry Topping, Agave Syrup or Fruit, Nut & Seed Medley Topping""",,40,g,,150,2.5,0,0,0,0,"=""-""",27,4,0,5
Starbucks,Entrees,"Strawberry & Blueberry Yogurt Parfait","Strawberry & Blueberry Yogurt Parfait, Fruit & Yogurt",,230,g,,290,3.5,0.5,0,"=""<5""",180,"=""-""",55,4,31,8
Starbucks,Sandwiches,"Bacon & Gouda Artisan Breakfast Sandwich","Bacon & Gouda Artisan Breakfast Sandwich, Hot Breakfast",,122,g,,380,20,8,0,175,840,"=""-""",31,0,1,19
Starbucks,Sandwiches,"Chicken Santa Fe Panini","Chicken Santa Fe Panini, Sandwiches, Panini & Wraps",,173,g,,400,11,6,0,70,950,"=""-""",47,2,2,26
Starbucks,Sandwiches,"Chicken Sausage Breakfast Wrap","Chicken Sausage Breakfast Wrap, Hot Breakfast",,170,g,,300,10,3,0,30,700,"=""-""",33,5,7,14
Starbucks,Sandwiches,"Chipotle Chicken Wraps, Bistro Box","Chipotle Chicken Wraps, Bistro Box",,187,g,,290,12,4.5,0,50,840,"=""-""",26,5,4,19
Starbucks,Sandwiches,"Egg Salad Sandwich","Egg Salad Sandwich, Sandwiches, Panini & Wraps",,186,g,,460,27,5,0,380,780,"=""-""",37,5,8,22
Starbucks,Sandwiches,"Ham & Cheddar Artisan Breakfast Sandwich","Ham & Cheddar Artisan Breakfast Sandwich, Hot Breakfast",,133,g,,350,16,6,0,180,790,"=""-""",31,0,0,20
Starbucks,Sandwiches,"Ham & Swiss Panini","Ham & Swiss Panini, Sandwiches, Panini & Wraps",,148,g,,340,10,4,0,45,1130,"=""-""",42,2,1,23
Starbucks,Sandwiches,"Roasted Tomato & Mozzarella Panini","Roasted Tomato & Mozzarella Panini, Sandwiches, Panini & Wraps",,145,g,,390,18,6,0,35,630,"=""-""",44,3,3,15
Starbucks,Sandwiches,"Roasted Vegetable Panini","Roasted Vegetable Panini, Sandwiches, Panini & Wraps",,173,g,,350,12,4.5,0,25,770,"=""-""",48,4,5,13
Starbucks,Sandwiches,"Sausage & Cheddar Classic Breakfast Sandwich","Sausage & Cheddar Classic Breakfast Sandwich, Hot Breakfast",,170,g,,500,28,9,0,165,920,"=""-""",41,1,3,19
Starbucks,Sandwiches,"Spinach & Feta Breakfast Wrap","Spinach & Feta Breakfast Wrap, Hot Breakfast",,158,g,,290,10,3.5,0,20,830,"=""-""",33,6,4,19
Starbucks,Sandwiches,"Tarragon Chicken Salad Sandwich","Tarragon Chicken Salad Sandwich, Sandwiches, Panini & Wraps",,213,g,,420,13,1.5,0,60,1000,"=""-""",46,6,13,32
Starbucks,Sandwiches,"Turkey & Swiss Sandwich","Turkey & Swiss Sandwich, Sandwiches, Panini & Wraps",,182,g,,390,13,4.5,0,60,1180,"=""-""",36,2,5,34
Starbucks,Sandwiches,"Turkey Bacon & White Cheddar Classic Breakfast Sandwich","Turkey Bacon & White Cheddar Classic Breakfast Sandwich, Hot Breakfast",,137,g,,320,7,2,0,20,700,"=""-""",43,3,6,18
Starbucks,Sandwiches,"Turkey Rustico Panini","Turkey Rustico Panini, Sandwiches, Panini & Wraps",,183,g,,480,18,6,0,55,1120,"=""-""",53,4,13,33
Starbucks,Sandwiches,"Veggie & Monterey Jack Artisan Breakfast Sandwich","Veggie & Monterey Jack Artisan Breakfast Sandwich, Hot Breakfast",,121,g,,350,18,7,0,155,590,"=""-""",30,0,1,17
Starbucks,"Toppings & Ingredients","Agave Syrup Topping","=""Agave Syrup Topping, for Steel-Cut Oatmeal w/ Old-Fashioned Rolled Oats, Hot Breakfast""",,7,g,,20,0,0,0,0,0,"=""-""",5,0,5,0
Starbucks,"Toppings & Ingredients","Blueberry Topping","=""Blueberry Topping, for Steel-Cut Oatmeal w/ Old-Fashioned Rolled Oats, Hot Breakfast""",,34,g,,20,0,0,0,0,0,"=""-""",5,1,3,0
Starbucks,"Toppings & Ingredients","Fruit & Nut Medley Topping","=""Fruit & Nut Medley Topping, for Steel-Cut Oatmeal w/ Old-Fashioned Rolled Oats, Hot Breakfast""",,16,g,,70,3,1,0,0,0,"=""-""",8,1,5,2
"Steak 'N Shake","Appetizers & Sides","Apples & Caramel","Apples & Caramel",,"=""-""","=""-""",,120,1.5,1,0,4.116,75,"=""-""",27,2,18,"=""<1"""
"Steak 'N Shake","Appetizers & Sides",Applesauce,Applesauce,,"=""-""","=""-""",,90,0,0,0,0,0,"=""-""",21,1,19,0
"Steak 'N Shake","Appetizers & Sides","Bacon, 4 Slices","Bacon, Breakfast, 4 Slices",,"=""-""","=""-""","4 Slices",200,13,5,0,125,1030,"=""-""",3,0,3,16
"Steak 'N Shake","Appetizers & Sides","Baked Beans","Baked Beans",,"=""-""","=""-""",,290,1,0,0,4.14,970,"=""-""",62,8,29,9
"Steak 'N Shake","Appetizers & Sides","Creamy Coleslaw","Creamy Coleslaw",,"=""-""","=""-""",,140,11,1.5,0,20,190,"=""-""",10,1,9,"=""<1"""
"Steak 'N Shake","Appetizers & Sides","Hickory Smoked Bacon, 2 Slices","Hickory Smoked Bacon, Homestyle Breakfast, 2 Slices",,"=""-""","=""-""","2 Slices",100,7,2.5,0,65,510,"=""-""",2,0,2,8
"Steak 'N Shake","Appetizers & Sides","Mandarin Oranges, Cup","Mandarin Oranges, Breakfast, Cup",,"=""-""","=""-""",,60,0,0,0,0,15,"=""-""",16,"=""<1""",13,"=""<1"""
"Steak 'N Shake","Appetizers & Sides","Onion Rings, Large","Onion Rings, Large",,"=""-""","=""-""",,790,45,22,2,0,1350,"=""-""",86,6,8,11
"Steak 'N Shake","Appetizers & Sides","Onion Rings, Regular","Onion Rings, Regular",,"=""-""","=""-""",,400,22,11,1,0,680,"=""-""",43,3,4,6
"Steak 'N Shake","Appetizers & Sides","Sausage, 2 Patties","Sausage, Breakfast, 2 Patties",,"=""-""","=""-""","2 Patties",410,36,12,0,95,860,"=""-""","=""<1""",0,0,17
"Steak 'N Shake","Appetizers & Sides","Tennessee Pride Sausage, 1 Patty","Tennessee Pride Sausage, Homestyle Breakfast, 1 Patty",,"=""-""","=""-""","1 Patty",200,18,6,0,50,430,"=""-""",0,0,0,9
"Steak 'N Shake","Baked Goods",Bagel,"Bagel, Homestyle Breakfast",,"=""-""","=""-""",,240,1,0,0,0,490,"=""-""",49,2,3,9
"Steak 'N Shake","Baked Goods","Buttermilk Biscuit","Buttermilk Biscuit, Homestyle Breakfast",,"=""-""","=""-""",,310,20,15,0,0,810,"=""-""",30,"=""<1""",3,3
"Steak 'N Shake","Baked Goods","Cinnamon Roll","Cinnamon Roll",,"=""-""","=""-""",,440,19,8,0,30,270,"=""-""",58,3,28,7
"Steak 'N Shake","Baked Goods","Toast, Rye, Buttered","Toast, Rye, Buttered, Homestyle Breakfast",,"=""-""","=""-""",,230,10,2,0,0,440,"=""-""",30,2,1,6
"Steak 'N Shake","Baked Goods","Toast, Sourdough, Buttered","Toast, Sourdough, Buttered, Homestyle Breakfast",,"=""-""","=""-""",,230,10,1.5,0,0,370,"=""-""",30,1,1,5
"Steak 'N Shake","Baked Goods","Toast, Wheat, Buttered","Toast, Wheat, Buttered, Breakfast",,"=""-""","=""-""",,210,10,2,0,0,270,"=""-""",26,2,4,5
"Steak 'N Shake","Baked Goods","Toast, White, Buttered","Toast, White, Buttered, Breakfast",,"=""-""","=""-""",,260,10,2,0,0,360,"=""-""",36,1,3,6
"Steak 'N Shake",Beverages,"Banana Milk Shake, Kids","Banana Milk Shake, Kids",,"=""-""","=""-""",,380,12,8,0,35,200,"=""-""",63,0,60,11
"Steak 'N Shake",Beverages,"Banana Milk Shake, Regular","Banana Milk Shake, Regular",,"=""-""","=""-""",,610,20,14,0,55,290,"=""-""",99,0,95,15
"Steak 'N Shake",Beverages,"Banana Milk Shake, Small","Banana Milk Shake, Small",,"=""-""","=""-""",,540,20,14,0,55,280,"=""-""",82,0,78,15
"Steak 'N Shake",Beverages,"=""Banocolate Side-by-Side Milk Shake""","=""Banocolate Side-by-Side Milk Shake w/ Whip & Cherries""",,"=""-""","=""-""",,620,20,14,0,55,320,"=""-""",101,1,92,16
"Steak 'N Shake",Beverages,"Barq's Root Beer","Barq's Root Beer w/ Ice, 22 fl oz",,22,"fl oz",,190,0,0,0,0,40,"=""-""",52,0,52,0
"Steak 'N Shake",Beverages,"Butterfinger Milk Shake, Kids","Butterfinger Milk Shake, Kids",,"=""-""","=""-""",,490,16,10,0,35,250,"=""-""",80,"=""<1""",69,12
"Steak 'N Shake",Beverages,"Butterfinger Milk Shake, Regular","Butterfinger Milk Shake, Regular",,"=""-""","=""-""",,830,29,19,0,55,390,"=""-""",135,1,114,18
"Steak 'N Shake",Beverages,"Butterfinger Milk Shake, Small","Butterfinger Milk Shake, Small",,"=""-""","=""-""",,650,24,16,0,55,320,"=""-""",99,"=""<1""",87,16
"Steak 'N Shake",Beverages,"Cherry Limeade","Cherry Limeade w/ Ice, 22 fl oz",,22,"fl oz",,210,0,0,0,0,40,"=""-""",56,0,55,0
"Steak 'N Shake",Beverages,"Chocolate Banana Specialty Milk Shake","Chocolate Banana Specialty Milk Shake w/ Whip & Cherries, Regular",,"=""-""","=""-""",,690,20,14,0,50,310,"=""-""",122,4,99,16
"Steak 'N Shake",Beverages,"Chocolate Banana Specialty Milk Shake, Small","Chocolate Banana Specialty Milk Shake, Small",,"=""-""","=""-""",,560,19,13,0,50,270,"=""-""",91,2,78,14
"Steak 'N Shake",Beverages,"Chocolate Classic Milk Shake","Chocolate Classic Milk Shake, Regular",,"=""-""","=""-""",,630,20,14,0,55,320,"=""-""",103,2,90,16
"Steak 'N Shake",Beverages,"Chocolate Covered Strawberry Milk Shake, Kids","Chocolate Covered Strawberry Milk Shake, Kids",,"=""-""","=""-""",,450,15,11,0,35,240,"=""-""",73,1,66,12
"Steak 'N Shake",Beverages,"Chocolate Covered Strawberry Milk Shake, Regular","Chocolate Covered Strawberry Milk Shake, Regular",,"=""-""","=""-""",,740,27,21,0.5,55,360,"=""-""",119,2,106,17
"Steak 'N Shake",Beverages,"Chocolate Covered Strawberry Milk Shake, Small","Chocolate Covered Strawberry Milk Shake, Small",,"=""-""","=""-""",,600,23,17,0,55,310,"=""-""",92,1,83,16
"Steak 'N Shake",Beverages,"Chocolate Fudge Brownie Milk Shake","Chocolate Fudge Brownie Milk Shake, Regular",,"=""-""","=""-""",,950,32,22,0.5,60,480,"=""-""",155,4,129,20
"Steak 'N Shake",Beverages,"Chocolate Fudge Brownie Milk Shake, Kids","Chocolate Fudge Brownie Milk Shake, Kids",,"=""-""","=""-""",,500,16,9,0,40,280,"=""-""",81,2,69,13
"Steak 'N Shake",Beverages,"Chocolate Fudge Brownie Milk Shake, Small","Chocolate Fudge Brownie Milk Shake, Small",,"=""-""","=""-""",,780,28,18,0,60,400,"=""-""",120,3,102,18
"Steak 'N Shake",Beverages,"Chocolate Milk","Chocolate Milk, 12 fl oz",,12,"fl oz",,240,6,3.5,0,25,210,"=""-""",38,2,30,9
"Steak 'N Shake",Beverages,"Chocolate Milk Shake, Kids","Chocolate Milk Shake, Kids",,"=""-""","=""-""",,390,12,8,0,35,220,"=""-""",64,1,57,11
"Steak 'N Shake",Beverages,"Chocolate Milk Shake, Small","Chocolate Milk Shake, Small",,"=""-""","=""-""",,550,20,14,0,55,290,"=""-""",83,1,75,15
"Steak 'N Shake",Beverages,"=""Coca-Cola""","=""Coca-Cola w/ Ice, 22 fl oz""",,22,"fl oz",,170,0,0,0,0,5,"=""-""",47,0,47,0
"Steak 'N Shake",Beverages,Coffee,"Coffee, 8 fl oz",,8,"fl oz",,0,0,0,0,0,0,"=""-""",0,0,0,0
"Steak 'N Shake",Beverages,"Coke Float","Coke Float",,"=""-""","=""-""",,520,22,14,0.5,100,140,"=""-""",74,0,64,6
"Steak 'N Shake",Beverages,"Coke Zero","Coke Zero w/ Ice, 22 fl oz",,22,"fl oz",,0,0,0,0,0,5,"=""-""",0,0,0,0
"Steak 'N Shake",Beverages,"Cookie Dough Milk Shake, Kids","Cookie Dough Milk Shake, Kids",,"=""-""","=""-""",,540,17,11,0,35,280,"=""-""",87,"=""<1""",74,12
"Steak 'N Shake",Beverages,"Cookie Dough Milk Shake, Regular","Cookie Dough Milk Shake, also called Chocolate Chip Dough, Regular",,"=""-""","=""-""",,810,27,18,0.5,55,390,"=""-""",131,1,113,17
"Steak 'N Shake",Beverages,"Cookie Dough Milk Shake, Small","Cookie Dough Milk Shake, Small",,"=""-""","=""-""",,690,25,17,0.5,55,360,"=""-""",106,1,92,16
"Steak 'N Shake",Beverages,"Cookies 'n Cream Milk Shake, Kids","Cookies 'n Cream Milk Shake, Kids",,"=""-""","=""-""",,540,17,10,0,35,360,"=""-""",89,1,70,13
"Steak 'N Shake",Beverages,"Cookies 'n Cream Milk Shake, Regular","Cookies 'n Cream Milk Shake, Regular",,"=""-""","=""-""",,760,25,16,0,55,430,"=""-""",124,1,102,17
"Steak 'N Shake",Beverages,"Cookies 'n Cream Milk Shake, Small","Cookies 'n Cream Milk Shake, Small",,"=""-""","=""-""",,700,25,16,0,55,430,"=""-""",108,1,88,17
"Steak 'N Shake",Beverages,"Diet Coke","Diet Coke w/ Ice, 22 fl oz",,22,"fl oz",,0,0,0,0,0,15,"=""-""",0,0,0,0
"Steak 'N Shake",Beverages,"=""Diet Coke Caffeine-Free""","=""Diet Coke, Caffeine-Free, w/ Ice, 22 fl oz""",,22,"fl oz",,0,0,0,0,0,15,"=""-""",0,0,0,0
"Steak 'N Shake",Beverages,"Double Chocolate Fudge, Kids","Double Chocolate Fudge Milk Shake, Kids",,"=""-""","=""-""",,530,18,13,0,35,260,"=""-""",86,2,74,13
"Steak 'N Shake",Beverages,"Double Chocolate Fudge, Regular","Double Chocolate Fudge Milk Shake, Regular",,"=""-""","=""-""",,860,30,22,0.5,55,420,"=""-""",140,3,118,18
"Steak 'N Shake",Beverages,"Double Chocolate Fudge, Small","Double Chocolate Fudge Milk Shake, Small",,"=""-""","=""-""",,690,26,19,0,55,340,"=""-""",105,2,92,17
"Steak 'N Shake",Beverages,"Dr Pepper","Dr Pepper w/ Ice, 22 fl oz",,22,"fl oz",,170,0,0,0,0,40,"=""-""",44,0,44,0
"Steak 'N Shake",Beverages,"Fanta Orange","Fanta Orange w/ Ice, 22 fl oz",,22,"fl oz",,180,0,0,0,0,0,"=""-""",49,0,49,0
"Steak 'N Shake",Beverages,"Heath Bar Milk Shake, Kids","Heath Bar Milk Shake, Kids",,"=""-""","=""-""",,500,18,11,0,45,280,"=""-""",75,"=""<1""",70,12
"Steak 'N Shake",Beverages,"Heath Bar Milk Shake, Regular","Heath Bar Milk Shake, Regular",,"=""-""","=""-""",,720,27,17,0,75,380,"=""-""",111,1,102,16
"Steak 'N Shake",Beverages,"Heath Bar Milk Shake, Small","Heath Bar Milk Shake, Small",,"=""-""","=""-""",,620,21,13,0,55,350,"=""-""",97,1,88,16
"Steak 'N Shake",Beverages,"Hershey's Dark Chocolate Milk Shake, Kids","Hershey's Dark Chocolate Milk Shake, Kids",,"=""-""","=""-""",,460,16,10,0,35,210,"=""-""",73,2,66,12
